0.018159274	0.07218088	-0.01006042	-0.07021344	0.0376386	0.015163295	-0.013031038	0.13180573	0.036543157	0.014026943	0.00021509487	0.04938268	-0.19127297	-0.00048869295	0.014510832	-0.036753178
-0.029321263	0.13590045	0.04775012	-0.10110014	0.010871322	0.00037038262	-0.06326116	0.13897213	0.10473146	-0.0410167	0.029887324	-0.023168994	-0.13794552	-0.04265358	-0.045579817	-0.08163107
0.02264845	0.13727018	0.016045291	-0.16484816	0.056830633	-0.0062344507	-0.095742874	0.22054896	0.153068	-0.0904826	0.10400922	-0.062405273	-0.32382783	-0.08781629	-0.07279886	-0.1731774
0.16691288	-0.28751945	-0.1890215	0.315227	-0.19543117	-0.2629583	0.23080869	-0.21426108	-0.30797815	0.29240596	-0.33518958	0.19996142	0.0013154399	0.19823676	0.2892754	0.23850086
0.035645634	0.034264527	-0.025719771	0.020963674	-0.04816671	-0.033387642	0.040028274	0.04889723	0.010554296	0.043116048	-0.044252757	-0.016402036	-0.033797447	-0.024936963	0.01375424	-0.026627177
-0.03278796	0.006786683	0.046409555	0.0025932703	0.057153225	-0.029118216	-0.045561086	0.038041968	0.01878046	-0.052642874	0.020172596	-0.04060271	0.016555263	-0.016575228	-0.033972744	-0.1012119
0.18235077	-0.24401449	-0.18964157	0.25172552	-0.20922203	-0.2514712	0.24250093	-0.20660865	-0.2952727	0.28435445	-0.25013077	0.18425599	-0.042192005	0.28829858	0.26529077	0.19588532
0.0044735186	0.069696434	0.03600752	-0.04912867	0.07459504	0.003482871	-0.015013161	0.12714934	0.06238268	0.016991513	0.0106453905	-0.036201205	-0.06573006	-0.021159282	-0.046545226	-0.08738186
0.13573672	-0.20422144	-0.19343647	0.2495167	-0.18430126	-0.206087	0.15393004	-0.21268864	-0.2914594	0.29743212	-0.28983688	0.20229243	-0.043282304	0.2166154	0.26279312	0.20131165
0.0330316	-0.010293196	-0.046077333	0.030727927	-0.019526532	-0.059123654	0.018928831	0.0800747	-0.026506592	0.0068824585	0.023408987	0.07654046	-0.16061296	-0.008577854	0.038747262	-0.030140983
0.15066226	-0.22079602	-0.18240322	0.2655637	-0.23792951	-0.28117117	0.2198504	-0.22752932	-0.28424114	0.23348753	-0.31055883	0.22061127	-0.014149297	0.25444418	0.28705886	0.23616683
-0.07031624	0.054241218	0.04386694	-0.01762431	-0.0066026417	0.04558249	-0.042030767	0.058712937	0.032621406	-0.0044928477	0.08221289	-0.01146426	-0.065240085	-0.016986791	-0.06827988	-0.03366815
0.123913765	-0.11590739	-0.10911668	0.16505188	-0.079841666	-0.10254736	0.14231984	-0.18032156	-0.16065814	0.137186	-0.17606674	0.077086695	0.09188754	0.12158164	0.1310865	0.13512734
-0.16252357	0.31476885	0.16866173	-0.23083602	0.1883011	0.21165259	-0.18276836	0.3152006	0.2607776	-0.2692488	0.2530892	-0.2148858	-0.20786116	-0.24419098	-0.2645253	-0.22006224
-0.05099189	0.030534817	0.059683617	-0.0036353914	0.0014645181	0.048999403	-0.044952717	0.09593924	-0.030571753	-0.0383181	-0.015230359	-0.028726013	0.041195963	-0.049231585	0.007110741	-0.0140999155
-0.007629313	-0.020139258	-0.026135141	-0.013327221	-0.054580547	-0.07930823	0.012940113	-0.0030954427	-0.010633135	0.048396554	-0.03534071	0.07190766	-0.10441304	0.011303326	0.02941285	-0.010626658
-0.0036643795	0.07085034	0.041330207	-0.069155484	0.065710224	0.014317367	-0.024477828	0.04656314	0.04049281	-0.021365015	0.007827006	-0.012697893	0.052170634	-0.04091608	-0.09986659	-0.0948954
-0.022233935	-0.033880804	-0.075749576	0.0038190281	-0.05942929	-0.01711927	0.02045457	0.06856288	-0.010582371	0.06480753	-0.07786531	0.046115287	0.10073966	-0.0018515227	0.0840453	0.016994966
0.004083121	0.011248073	-0.035114348	0.025388952	-0.01534338	-0.014607333	0.0019433066	-0.009150164	0.0389833	0.027410518	-0.03694061	0.01871643	-0.15752748	-0.006515398	-0.0077678105	-0.023640316
0.018054394	-0.096836604	-0.13606252	0.16479826	-0.1209648	-0.13471822	0.10987326	-0.07669635	-0.08067388	0.09228505	-0.15280707	0.11449084	0.052874584	0.081102945	0.14088383	0.055425547
0.052724034	-0.06850949	0.009279201	0.06532317	0.010224166	-0.0769754	0.003500256	-0.029319718	-0.0013953203	0.061927926	-0.079572216	0.06431108	-0.08786811	0.07492977	0.04270465	0.03594707
-0.050001457	0.02399766	0.022121863	-0.064999126	0.017054059	0.016335534	-0.028183421	0.10825974	0.079279736	-0.01815371	0.031671472	-0.054970514	-0.10026977	-0.030724322	-0.015161625	-0.08280767
0.049609073	0.013865815	-0.03793633	-0.046603255	0.00013098233	-0.08120841	0.006554104	0.097762935	0.017330037	0.00023481305	0.02028327	0.084085345	-0.1111943	-0.0070062545	-0.044885017	-0.01940018
0.073688306	0.0032744037	-0.06279128	-0.01790269	-0.051547244	-0.00042934503	-0.022089738	0.008221736	-0.0060068206	0.059256632	-0.03286299	-7.0532304e-05	-0.15540116	0.056868054	0.042462647	0.010358671
0.043643173	0.008962128	-0.09196743	0.06658804	-0.06944816	-0.098685294	0.03349201	0.039640468	0.028428735	0.055618666	-0.06494943	0.05641511	-0.098025896	0.0654639	0.045290142	0.011573063
0.19082136	-0.22227722	-0.19216007	0.19325884	-0.2075496	-0.20506284	0.2076328	-0.11722238	-0.18079972	0.26657602	-0.25838605	0.15485011	-0.11334693	0.17096914	0.23725949	0.1424585
0.07944768	-0.02847102	-0.1436418	0.0682616	-0.119318455	-0.13639033	0.098931514	0.016813874	-0.02466665	0.045566626	-0.07477832	0.10514245	-0.13731106	0.06497689	0.026794912	0.048355162
-0.0058894595	-0.0039981194	0.000745749	0.019027546	0.025089778	0.059549198	0.03276589	0.058366004	0.054246034	-0.058177456	-0.01430725	-0.024561279	-0.0023024792	0.006883083	-0.039918073	-0.021386275
-0.19669671	0.1255588	0.09571466	-0.090811655	0.119462736	0.15655887	-0.08659797	0.13419063	0.15766117	-0.11870734	0.09520501	-0.09855446	0.15384445	-0.17413194	-0.17979704	-0.08897563
0.15211163	-0.2290446	-0.24373655	0.24132405	-0.16542302	-0.18612681	0.16562633	-0.18314455	-0.25046992	0.20193754	-0.1962546	0.1898539	0.0031260157	0.19217469	0.18694752	0.21242058
0.22573204	-0.3072381	-0.20650029	0.31035534	-0.26365656	-0.22952804	0.27529666	-0.22081302	-0.30468214	0.27154222	-0.27020195	0.22753927	-0.1476571	0.31085628	0.29355764	0.27048317
0.035322417	-0.00013792813	-0.020820571	0.012578826	0.041986253	-0.050160386	0.01554415	0.03800402	-0.086788766	-0.029051034	-0.044328548	0.008145472	0.07290715	-0.019146178	0.078339495	-0.046046626
0.24837306	-0.25291047	-0.18386936	0.18967219	-0.22363615	-0.241785	0.18418624	-0.2626415	-0.22945611	0.21924523	-0.24760818	0.17787908	-0.23214835	0.26683652	0.24382369	0.19046757
-0.09153091	0.027964363	0.07702101	0.008749286	0.012421687	0.025420444	0.017202875	-0.045825507	-0.0036700484	-6.9871508e-06	-0.0022842004	-0.03143108	0.032844618	0.010394706	-0.00692178	-0.00978514
-0.01803765	0.09387502	0.0012687475	-0.11221085	-0.0056299586	-0.019721877	-0.0461658	0.086123876	0.14785054	-0.02821307	0.06742609	-0.06290325	-0.15450521	-0.07347328	-0.102176994	-0.0681425
0.07573264	-0.039474662	-0.10097481	0.06358962	-0.07970537	-0.10554038	0.09384578	-0.018504178	-0.08289246	0.11757281	-0.031330854	0.029459534	0.06368964	0.078607954	0.047518454	0.08178255
0.027829608	-0.019717308	-0.093854494	0.043233275	-0.015469529	-0.08398398	0.05732439	-0.034681123	-0.080466926	0.0345096	-0.022484755	0.069237635	-0.099533685	0.012103061	0.023500513	0.06243536
-0.06238702	0.07339243	-0.0005294867	-0.093889356	0.018092554	-0.0033726923	-0.051521245	0.08325667	0.047653116	-0.01710135	0.06309648	-0.039845146	-0.014840554	-0.08273685	-0.01333444	-0.037267588
-0.16629948	0.19801462	0.13598187	-0.15005824	0.1562417	0.13332666	-0.16904049	0.19940804	0.19023935	-0.1941167	0.19082938	-0.13017632	-0.036859624	-0.1651968	-0.21283302	-0.19157913
0.08426585	-0.005285783	-0.03603142	0.0076138885	-0.06072603	-0.07073152	0.046085883	-0.034362905	-0.052876864	0.06194131	-0.03635803	0.042114954	-0.06817833	0.006748795	0.044633124	0.033379983
0.056540597	-0.021438496	-0.026498418	0.05812279	-0.020408116	-0.09149054	0.0841718	-0.054266647	-0.044341862	0.11938732	-0.04975225	0.055262998	-0.083291784	0.012509443	0.11013634	0.08745786
-0.10895552	0.15383792	0.10801831	-0.12796275	0.09806065	0.07323738	-0.14887717	0.15648906	0.120983034	-0.11020135	0.15705526	-0.10694793	-0.013741858	-0.0659477	-0.1304342	-0.17076734
-0.14043124	0.094031334	0.117306195	-0.17564566	0.11430018	0.060962774	-0.07407949	0.19025885	0.13925497	-0.078551166	0.1442194	-0.067467935	-0.039965503	-0.16240263	-0.06590564	-0.12035201
